"ex_id","rd_id","status","stage","name","hypothesis_summary","config_paths","result_paths","file","decision_ids","created_at_utc","updated_at_utc","novice_summary","next_action"
"EX-20260602T000000Z-mig-R20260602041M006SMALLCAP55C41","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-041 M006 小盘 SchemaOnly 指标只读覆盖率审计预注册与首轮完成","旧库机械迁移，待复核","N/A","results/v2/research/MULTI-STATE-ATTRIBUTION/small_cap_schema_only_coverage_audit/","04_实验记录\EX-20260602T000000Z-mig-R20260602041M006SMALLCAP55C41_R20260602-041M006小盘SchemaOnly指标只读覆盖率审计预注册与首轮完成.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260602T000000Z-mig-R20260602042M007SMALLCAP316A0","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-042 M007 小盘专用状态标签构造与 R039 面板归因预注册","旧库机械迁移，待复核","N/A","results/v2/research/MULTI-STATE-ATTRIBUTION/small_cap_label_panel_attribution/","04_实验记录\EX-20260602T000000Z-mig-R20260602042M007SMALLCAP316A0_R20260602-042M007小盘专用状态标签构造与R039面板归因预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260602T000000Z-mig-R20260602043R010B579B9A","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-043 R010B5 组合回撤预算动态缩放预注册与代理审计","旧库机械迁移，待复核","configs/research/R010-B5/r010b5_drawdown_budget_overlay_proxy_v1.json","results/v2/research/R010-B5/drawdown_budget_overlay_proxy_v1/","04_实验记录\EX-20260602T000000Z-mig-R20260602043R010B579B9A_R20260602-043R010B5组合回撤预算动态缩放预注册与代理审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260602T000000Z-mig-R20260602044R010B5R1F6278","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-044 R010B5R1 非线性组合回撤预算预注册与代理审计","旧库机械迁移，待复核","configs/research/R010-B5/r010b5_nonlinear_drawdown_overlay_proxy_v1.json","results/v2/research/R010-B5/nonlinear_drawdown_overlay_proxy_v1/","04_实验记录\EX-20260602T000000Z-mig-R20260602044R010B5R1F6278_R20260602-044R010B5R1非线性组合回撤预算预注册与代理审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260602T000000Z-mig-R20260602045R010B5R2EA305","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-045 R010B5R2 非线性回撤预算真实路径2024 Smoke","旧库机械迁移，待复核","configs/research/R010-B5/","results/v2/research/R010-B5/r010b5r2_true_path_four_segment/","04_实验记录\EX-20260602T000000Z-mig-R20260602045R010B5R2EA305_R20260602-045R010B5R2非线性回撤预算真实路径2024Smoke.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260602T000000Z-mig-R20260602046R010B5R37ED93","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-046 R010B5R3 非线性回撤预算参数敏感性与成本扰动预注册","旧库机械迁移，待复核","configs/research/R010-B5/r010b5r3_*.json","results/v2/research/R010-B5/","04_实验记录\EX-20260602T000000Z-mig-R20260602046R010B5R37ED93_R20260602-046R010B5R3非线性回撤预算参数敏感性与成本扰动预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260602T000000Z-mig-R20260602047R010B5R4B8F95","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260602-047 R010B5R4 非线性回撤预算默认关闭影子观察预注册","旧库机械迁移，待复核","configs/research/R010-B5/r010b5r4_shadow_observation_*.json","results/v2/research/R010-B5/r010b5r4_shadow_four_segment_*/","04_实验记录\EX-20260602T000000Z-mig-R20260602047R010B5R4B8F95_R20260602-047R010B5R4非线性回撤预算默认关闭影子观察预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603048R010B5R514C00","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-048 R010B5R5 非线性回撤预算严格Counterfactual预注册","旧库机械迁移，待复核","不新增回测配置","results/v2/research/R010-B5/r010b5r5_counterfactual_event_audit/","04_实验记录\EX-20260603T000000Z-mig-R20260603048R010B5R514C00_R20260603-048R010B5R5非线性回撤预算严格Counterfactual预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603049R010B5R5R161773","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-049 R010B5R5R1 非线性回撤预算失败归因与公式修订预注册","旧库机械迁移，待复核","不新增回测配置","results/v2/research/R010-B5/r010b5r5r1_strict_counterfactual_review/","04_实验记录\EX-20260603T000000Z-mig-R20260603049R010B5R5R161773_R20260603-049R010B5R5R1非线性回撤预算失败归因与公式修订预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603050R010B5R5R253641","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-050 R010B5R5R2 事件环境字段日志补全预注册","旧库机械迁移，待复核","不新增回测配置","results/v2/research/R010-B5/r010b5r5r2_env_log_smoke_2024/","04_实验记录\EX-20260603T000000Z-mig-R20260603050R010B5R5R253641_R20260603-050R010B5R5R2事件环境字段日志补全预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603051R010B5R5R22B6B7","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-051 R010B5R5R2 新 Shadow 样本复核与环境归因","旧库机械迁移，待复核","configs/research/R010-B5/r010b5r4_shadow_observation_*.json","results/v2/research/R010-B5/r010b5r5r2_shadow_observation_*/","04_实验记录\EX-20260603T000000Z-mig-R20260603051R010B5R5R22B6B7_R20260603-051R010B5R5R2新Shadow样本复核与环境归因.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603052ACB6B","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-052 R010B5R5R3 低MedianRet条件预注册与只读复核","旧库机械迁移，待复核","N/A","results/v2/research/R010-B5/r010b5r5r3_low_median_ret_strict_review/","04_实验记录\EX-20260603T000000Z-mig-R20260603052ACB6B_R20260603-052R010B5R5R3低MedianRet条件预注册与只读复核.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R202606030533457F","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-053 R010B5R5R4 低MedianRet现有结果交叉复核与新增样本外预注册","旧库机械迁移，待复核","N/A","results/v2/research/R010-B5/r010b5r5r4_existing_result_crosscheck/","04_实验记录\EX-20260603T000000Z-mig-R202606030533457F_R20260603-053R010B5R5R4低MedianRet现有结果交叉复核与新增样本外预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R2026060305476DDA","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-054 R010B5S1 非线性仓位公式组件映射与证伪路线预注册","旧库机械迁移，待复核","N/A","results/v2/research/R010-B5/r010b5s1_formula_component_map/","04_实验记录\EX-20260603T000000Z-mig-R2026060305476DDA_R20260603-054R010B5S1非线性仓位公式组件映射与证伪路线预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R202606030554B305","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-055 R010B5S2 波动率项与资金曲线状态组件级只读审计预注册","旧库机械迁移，待复核","N/A","results/v2/research/R010-B5/r010b5s2_component_readonly_audit/","04_实验记录\EX-20260603T000000Z-mig-R202606030554B305_R20260603-055R010B5S2波动率项与资金曲线状态组件级只读审计预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603056F80E0","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-056 R010B5S3 波动率状态与资金曲线修复组件诊断预注册","旧库机械迁移，待复核","N/A","results/v2/research/R010-B5/r010b5s3_component_diagnostics/","04_实验记录\EX-20260603T000000Z-mig-R20260603056F80E0_R20260603-056R010B5S3波动率状态与资金曲线修复组件诊断预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260603T000000Z-mig-R20260603057D782D","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260603-057 R010B5S4 滚动波动率中位参考分组前向样本可用性审计","旧库机械迁移，待复核","N/A","results/v2/research/R010-B5/r010b5s4_forward_sample_readiness/","04_实验记录\EX-20260603T000000Z-mig-R20260603057D782D_R20260603-057R010B5S4滚动波动率中位参考分组前向样本可用性审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R202606040588511A","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-058 R010A4 进攻端状态门控平滑软排序实验","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/","results/v2/research/R010-A4/r010a4_offense_soft_rank/","04_实验记录\EX-20260604T000000Z-mig-R202606040588511A_R20260604-058R010A4进攻端状态门控平滑软排序实验.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R202606040597F143","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-059 R010A4 进攻软排序字段与实现可用性审计","旧库机械迁移，待复核","N/A","N/A","04_实验记录\EX-20260604T000000Z-mig-R202606040597F143_R20260604-059R010A4进攻软排序字段与实现可用性审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604060DB364","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-060 R010A4R1 进攻软排序默认关闭实现审计","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/","results/v2/research/R010-A4/r010a4_offense_soft_rank/implementation_audit/","04_实验记录\EX-20260604T000000Z-mig-R20260604060DB364_R20260604-060R010A4R1进攻软排序默认关闭实现审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R202606040610B5CB","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-061 R010A4S2 进攻软排序2024Smoke行为审计","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/","results/v2/research/R010-A4/r010a4_offense_soft_rank/smoke_2024_audit/","04_实验记录\EX-20260604T000000Z-mig-R202606040610B5CB_R20260604-061R010A4S2进攻软排序2024Smoke行为审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604062E3353","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-062 R010A4S3 进攻软排序近失效归因","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/","results/v2/research/R010-A4/r010a4_offense_soft_rank/near_miss_s3_audit/","04_实验记录\EX-20260604T000000Z-mig-R20260604062E3353_R20260604-062R010A4S3进攻软排序近失效归因.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604063D3D73","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-063 R010A4S4 Top1替换质量标签只读发现","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/","results/v2/research/R010-A4/r010a4_offense_soft_rank/quality_label_s4_discovery/","04_实验记录\EX-20260604T000000Z-mig-R20260604063D3D73_R20260604-063R010A4S4Top1替换质量标签只读发现.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604064A93C5","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-064 R010A4S5 Top1近端衰竭替换2024Smoke审计","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/config_2024_s5_top1_fast_weak_no_rank_quality.json","results/v2/research/R010-A4/r010a4_offense_soft_rank/s5_top1_fast_weak_2024/0c244c54989246f3a80aa237faeb855b/","04_实验记录\EX-20260604T000000Z-mig-R20260604064A93C5_R20260604-064R010A4S5Top1近端衰竭替换2024Smoke审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R202606040650312D","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-065 R010A4S5 OOS默认关闭验证","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/config_oos_*.json","results/v2/research/R010-A4/r010a4_offense_soft_rank/oos_*","04_实验记录\EX-20260604T000000Z-mig-R202606040650312D_R20260604-065R010A4S5OOS默认关闭验证.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R202606040660711D","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-066 R010A4S6 S5失败归因只读审计","旧库机械迁移，待复核","configs/research/R010-A4/r010a4_offense_soft_rank/config_2024_s5_top1_fast_weak_no_rank_quality.json; configs/research/R010-A4/r010a4_offense_soft_rank/config_oos_*.json","results/v2/research/R010-A4/r010a4_offense_soft_rank/s6_failure_attribution/","04_实验记录\EX-20260604T000000Z-mig-R202606040660711D_R20260604-066R010A4S6S5失败归因只读审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R2026060406780AD6","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-067 R010A5 A2换仓失败归因只读审计","旧库机械迁移，待复核","configs/research/R010-B2/r010b2_a2_slope004_latest_variant_run_map.json","results/v2/research/R010-A5/a2_failure_attribution/","04_实验记录\EX-20260604T000000Z-mig-R2026060406780AD6_R20260604-067R010A5A2换仓失败归因只读审计.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R202606040685CEBD","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-068 R010A6 过滤层稀薄防抖2024Smoke否决","旧库机械迁移，待复核","configs/research/R010-A6/filter_thin_antichurn/","results/v2/research/R010-A6/filter_thin_antichurn/","04_实验记录\EX-20260604T000000Z-mig-R202606040685CEBD_R20260604-068R010A6过滤层稀薄防抖2024Smoke否决.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R2026060406878BFA","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-068 日内成交头重脚轻假设只读验证预注册","旧库机械迁移，待复核","N/A","results/v2/research/INTRADAY-EXECUTION/R20260604-068_intraday_head_heavy_shape/","04_实验记录\EX-20260604T000000Z-mig-R2026060406878BFA_R20260604-068日内成交头重脚轻假设只读验证预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R2026060406931791","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-069 执行窗口 VWAP 容量冲击反事实预注册","旧库机械迁移，待复核","N/A","results/v2/research/INTRADAY-EXECUTION/R20260604-069_execution_window_counterfactual/","04_实验记录\EX-20260604T000000Z-mig-R2026060406931791_R20260604-069执行窗口VWAP容量冲击反事实预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604070EA2A6","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-070 ETF专项执行窗口分层只读分析","旧库机械迁移，待复核","N/A","results/v2/research/INTRADAY-EXECUTION/R20260604-070_etf_execution_window_specialization/","04_实验记录\EX-20260604T000000Z-mig-R20260604070EA2A6_R20260604-070ETF专项执行窗口分层只读分析.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604071C7EC3","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-071 ETF双池买卖时机独立反事实预注册","旧库机械迁移，待复核","N/A","results/v2/research/INTRADAY-EXECUTION/R20260604-071_etf_dual_pool_trade_timing/","04_实验记录\EX-20260604T000000Z-mig-R20260604071C7EC3_R20260604-071ETF双池买卖时机独立反事实预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604072DE8A7","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-072 ETF双池 13:09/13:10 时点机制归因预注册","旧库机械迁移，待复核","N/A","results/v2/research/INTRADAY-EXECUTION/R20260604-072_etf_dual_pool_timepoint_mechanism/","04_实验记录\EX-20260604T000000Z-mig-R20260604072DE8A7_R20260604-072ETF双池13091310时点机制归因预注册.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604073F111B","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-073 R010A6S3 保持旧仓失败触发簇只读归因","旧库机械迁移，待复核","N/A","results/v2/research/R010-A6/filter_thin_antichurn/s3_failure_attribution_2024/","04_实验记录\EX-20260604T000000Z-mig-R20260604073F111B_R20260604-073R010A6S3保持旧仓失败触发簇只读归因.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R2026060407497F21","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-074 R010A7 过滤层稀薄替代目标只读验证","旧库机械迁移，待复核","N/A","results/v2/research/R010-A7/alternative_target_readonly_2024/; results/v2/research/R010-A7/filter_all_weak_top2_multisegment_readonly/","04_实验记录\EX-20260604T000000Z-mig-R2026060407497F21_R20260604-074R010A7过滤层稀薄替代目标只读验证.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260604T000000Z-mig-R20260604075E9A24","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260604-075 R010A8 过滤层稀薄状态分层只读发现","旧库机械迁移，待复核","N/A","results/v2/research/R010-A8/filter_all_weak_state_stratification_readonly/","04_实验记录\EX-20260604T000000Z-mig-R20260604075E9A24_R20260604-075R010A8过滤层稀薄状态分层只读发现.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260605T000000Z-mig-R2026060507681C94","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260605-076 R010A9 过滤层稀薄 Top3 替代真实路径多段验证","旧库机械迁移，待复核","E:/量化平台_V1.4.0/configs/research/R010-A9/filter_thin_top3_replace/","E:/量化平台_V1.4.0/results/v2/research/R010-A9/filter_thin_top3_replace/","04_实验记录\EX-20260605T000000Z-mig-R2026060507681C94_R20260605-076R010A9过滤层稀薄Top3替代真实路径多段验证.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260605T000000Z-mig-R202606050779AFBB","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260605-077 R010A9S4 高热度窄主线热分支 2024 Smoke 否决","旧库机械迁移，待复核","E:/量化平台_V1.4.0/configs/research/R010-A9/filter_thin_top3_replace/config_2024_s4_top2_ret5_positive_top3_apply_a2_median003_or_hot_v1.json","E:/量化平台_V1.4.0/results/v2/research/R010-A9/filter_thin_top3_replace/s4_top2_ret5_positive_top3_apply_a2_median003_or_hot_v1_2024/697a135016514ffd9ff025d2d2644b09","04_实验记录\EX-20260605T000000Z-mig-R202606050779AFBB_R20260605-077R010A9S4高热度窄主线热分支2024Smoke否决.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260605T000000Z-mig-R2026060507889967","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260605-078 R010A9S3 已触发负贡献归因与审计字段增强","旧库机械迁移，待复核","E:/量化平台_V1.4.0/configs/research/R010-A9/filter_thin_top3_replace/","E:/量化平台_V1.4.0/results/v2/research/R010-A9/filter_thin_top3_replace/s3_kept_trigger_attribution_readonly/","04_实验记录\EX-20260605T000000Z-mig-R2026060507889967_R20260605-078R010A9S3已触发负贡献归因与审计字段增强.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260605T000000Z-mig-R202606050799B34C","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260605-079 R010A9S3 Shadow 2024 Smoke 交易隔离通过","旧库机械迁移，待复核","E:/量化平台_V1.4.0/configs/research/R010-A9/filter_thin_top3_replace/config_2024_s3_top2_ret5_positive_top3_shadow_a2_median003.json","E:/量化平台_V1.4.0/results/v2/research/R010-A9/filter_thin_top3_replace/s3_top2_ret5_positive_top3_shadow_a2_median003_2024/42a0c190d1e9433b84193e55871550c1","04_实验记录\EX-20260605T000000Z-mig-R202606050799B34C_R20260605-079R010A9S3Shadow2024Smoke交易隔离通过.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
"EX-20260605T000000Z-mig-R2026060508099410","RD-20260605T115651Z-main-DP00","migrated_unverified","legacy_raw","R20260605-080 R010A9S3 Shadow 多分段 Smoke 交易隔离通过","旧库机械迁移，待复核","E:/量化平台_V1.4.0/configs/research/R010-A9/filter_thin_top3_replace/config_2022_2023_s3_top2_ret5_positive_top3_shadow_a2_median003.json; E:/量化平台_V1.4.0/configs/research/R010-A9/filter_thin_top3_replace/config_2025_20260519_s3_top2_ret5_positive_top3_shadow_a2_median003.json","E:/量化平台_V1.4.0/results/v2/research/R010-A9/filter_thin_top3_replace/","04_实验记录\EX-20260605T000000Z-mig-R2026060508099410_R20260605-080R010A9S3Shadow多分段Smoke交易隔离通过.md","","2026-06-05T12:00:00Z","2026-06-05T12:00:00Z","旧库迁移记录，不能直接作为新库有效结论","按新库研究质量审计规范复核"
